Acrema|empire|human|1|10;93|||
Ponumuqua|county|human|1|3;6||Yreth;Rututiju;Vabakoyei|
Iujujaxi|barony|human|0|1;6|Commons;Merchants|Yreth;Rututiju;Vabakoyei;Ponumuqua|
Pohupowa|barony|human|0|3;3|Commons|Yreth;Rututiju;Vabakoyei;Ponumuqua|
Ruvovelo|barony|human|0|1;6|Commons;Merchants|Yreth;Rututiju;Vabakoyei;Ponumuqua|
Siruluva|county|human|0|1;6||Yreth;Rututiju;Vabakoyei|
Dihoruvi|barony|human|0|2;4||Yreth;Rututiju;Vabakoyei;Siruluva|
Xarujuquei|barony|human|0|2;8||Yreth;Rututiju;Vabakoyei;Siruluva|
Vejuvema|county|human|1|6;3||Yreth;Rututiju;Vabakoyei|
Eyesakuha|barony|human|1|4;5|Commons;Merchants|Yreth;Rututiju;Vabakoyei;Vejuvema|
Ruwejomei|barony|human|0|2;7|Commons;Merchants|Yreth;Rututiju;Vabakoyei;Vejuvema|
Witunavu|grand duchy|human|0|2;6||Yreth|
Baveweba|duchy|human|1|3;9||Yreth;Witunavu|
Eyewunewa|county|human|1|5;4||Yreth;Witunavu;Baveweba|
Juhipaxo|barony|human|0|4;7|Commons|Yreth;Witunavu;Baveweba;Eyewunewa|
Lihepeju|barony|human|0|4;9|Commons|Yreth;Witunavu;Baveweba;Eyewunewa|
Radituro|barony|human|0|4;6|Commons|Yreth;Witunavu;Baveweba;Eyewunewa|
Iubolokea|county|human|0|1;9||Yreth;Witunavu;Baveweba|
Niyevaro|barony|human|0|2;5||Yreth;Witunavu;Baveweba;Iubolokea|
Roquerado|barony|human|0|3;6||Yreth;Witunavu;Baveweba;Iubolokea|
Lawohewei|county|human|0|1;7||Yreth;Witunavu;Baveweba|
Iypaqueku|barony|human|0|1;11||Yreth;Witunavu;Baveweba;Lawohewei|
Zojadeho|barony|human|1|2;9||Yreth;Witunavu;Baveweba;Lawohewei|
Vixujopea|county|human|0|3;10||Yreth;Witunavu;Baveweba|
Huxavawo|barony|human|0|4;7||Yreth;Witunavu;Baveweba;Vixujopea|
Masohuquo|barony|human|0|1;12||Yreth;Witunavu;Baveweba;Vixujopea|
Seyudubo|barony|human|0|2;8||Yreth;Witunavu;Baveweba;Vixujopea|
Vuvokema|county|human|0|2;9||Yreth;Witunavu;Baveweba|
Katijevi|barony|human|1|3;7|Commons;Merchants|Yreth;Witunavu;Baveweba;Vuvokema|
Nebaroji|barony|human|0|1;6||Yreth;Witunavu;Baveweba;Vuvokema|
Delequixa|duchy|human|0|2;10||Yreth;Witunavu|
Kimujiya|county|human|0|6;10||Yreth;Witunavu;Delequixa|
Aoroyili|barony|human|0|3;9||Yreth;Witunavu;Delequixa;Kimujiya|
Rovuju|barony|human|0|3;5||Yreth;Witunavu;Delequixa;Kimujiya|
Wulijisi|barony|human|0|4;3||Yreth;Witunavu;Delequixa;Kimujiya|
Rumujera|county|human|1|3;7|Commons;Merchants|Yreth;Witunavu;Delequixa|
Buqueraji|barony|human|0|1;10|Commons;Merchants;Nobles|Yreth;Witunavu;Delequixa;Rumujera|
Eovamuni|barony|human|0|3;10|Commons;Merchants|Yreth;Witunavu;Delequixa;Rumujera|
Uoyusasu|barony|human|0|3;9|Commons;Merchants|Yreth;Witunavu;Delequixa;Rumujera|
Sahusoda|county|human|0|5;16||Yreth;Witunavu;Delequixa|
Luquirikeo|barony|human|0|3;7||Yreth;Witunavu;Delequixa;Sahusoda|
Nopujimo|barony|human|1|4;3|Commons;Merchants|Yreth;Witunavu;Delequixa;Sahusoda|
Vubuquevei|county|human|0|4;12||Yreth;Witunavu;Delequixa|
Autovajo|barony|human|0|2;9||Yreth;Witunavu;Delequixa;Vubuquevei|
Dokavaquei|barony|human|0|4;8||Yreth;Witunavu;Delequixa;Vubuquevei|
Holejiveu|barony|human|0|1;9||Yreth;Witunavu;Delequixa;Vubuquevei|
Saperiya|duchy|human|1|1;18||Yreth;Witunavu|
Jiruvaha|county|human|0|4;3||Yreth;Witunavu;Saperiya|
Dusazabi|barony|human|0|1;6||Yreth;Witunavu;Saperiya;Jiruvaha|
Wusidiwu|barony|human|0|1;10||Yreth;Witunavu;Saperiya;Jiruvaha|
Kequiximeo|county|human|0|4;11|Commons;Merchants|Yreth;Witunavu;Saperiya|
Kitivutu|barony|human|1|1;7|Commons;Merchants;Nobles|Yreth;Witunavu;Saperiya;Kequiximeo|
Tewehevei|barony|human|1|1;7|Commons;Merchants|Yreth;Witunavu;Saperiya;Kequiximeo|
Zadoxayi|barony|human|1|2;8|Commons;Merchants|Yreth;Witunavu;Saperiya;Kequiximeo|
Nayojeva|county|human|0|5;14||Yreth;Witunavu;Saperiya|
Lonelileu|barony|human|0|4;12||Yreth;Witunavu;Saperiya;Nayojeva|
Miravido|barony|human|0|2;11||Yreth;Witunavu;Saperiya;Nayojeva|
Xenekiyeu|barony|human|0|3;11||Yreth;Witunavu;Saperiya;Nayojeva|
Novununa|county|human|0|2;15||Yreth;Witunavu;Saperiya|
Aitozuda|barony|human|0|3;7||Yreth;Witunavu;Saperiya;Novununa|
Jajixevo|barony|human|0|2;8||Yreth;Witunavu;Saperiya;Novununa|
Uamebawa|barony|human|0|4;9||Yreth;Witunavu;Saperiya;Novununa|
Vituyubeo|county|human|0|6;7||Yreth;Witunavu;Saperiya|
Ayamevowu|barony|human|0|4;8||Yreth;Witunavu;Saperiya;Vituyubeo|
Tosejesa|barony|human|0|1;11||Yreth;Witunavu;Saperiya;Vituyubeo|
Xoniwona|barony|human|0|2;6||Yreth;Witunavu;Saperiya;Vituyubeo|
Tewedei|duchy|human|0|6;11||Yreth;Witunavu|
Biposeva|county|human|1|6;14||Yreth;Witunavu;Tewedei|
Heluquabu|barony|human|0|1;12|Commons|Yreth;Witunavu;Tewedei;Biposeva|
Tuxajopu|barony|human|0|3;12|Commons|Yreth;Witunavu;Tewedei;Biposeva|
Xikimewu|barony|human|0|3;7|Commons|Yreth;Witunavu;Tewedei;Biposeva|
Hikumeveo|county|human|0|6;7||Yreth;Witunavu;Tewedei|
Diwaxojo|barony|human|0|1;6||Yreth;Witunavu;Tewedei;Hikumeveo|
Ouwequemu|barony|human|0|1;7||Yreth;Witunavu;Tewedei;Hikumeveo|
Kizusela|county|human|0|5;7||Yreth;Witunavu;Tewedei|
Homiquowa|barony|human|0|3;6||Yreth;Witunavu;Tewedei;Kizusela|
Vimajipo|barony|human|1|4;6||Yreth;Witunavu;Tewedei;Kizusela|
Nadolowa|county|human|0|4;3||Yreth;Witunavu;Tewedei|
Aemihiba|barony|human|0|1;4||Yreth;Witunavu;Tewedei;Nadolowa|
Iuwomahey|barony|human|0|4;7||Yreth;Witunavu;Tewedei;Nadolowa|
Vesukonei|barony|human|0|2;8||Yreth;Witunavu;Tewedei;Nadolowa|
Resosuja|county|human|1|3;14||Yreth;Witunavu;Tewedei|
Uiputomea|barony|human|1|4;6|Commons;Merchants;Nobles|Yreth;Witunavu;Tewedei;Resosuja|
Uotibezi|barony|human|0|2;4||Yreth;Witunavu;Tewedei;Resosuja|
Wypuquadu|grand duchy|human|0|1;15||Yreth|
Buvedapei|duchy|human|1|1;17||Yreth;Wypuquadu|
Bukulopei|county|human|0|2;6||Yreth;Wypuquadu;Buvedapei|
Bomopavi|barony|human|0|2;10||Yreth;Wypuquadu;Buvedapei;Bukulopei|
Jehokuji|barony|human|0|3;3||Yreth;Wypuquadu;Buvedapei;Bukulopei|
Sebeveyu|barony|human|0|2;8||Yreth;Wypuquadu;Buvedapei;Bukulopei|
Hilupera|county|human|0|4;11||Yreth;Wypuquadu;Buvedapei|
Movevilo|barony|human|1|2;7|Commons;Merchants|Yreth;Wypuquadu;Buvedapei;Hilupera|
Oihamakeu|barony|human|0|1;3||Yreth;Wypuquadu;Buvedapei;Hilupera|
Kovumazei|county|human|0|2;5||Yreth;Wypuquadu;Buvedapei|
Nekevili|barony|human|0|4;7||Yreth;Wypuquadu;Buvedapei;Kovumazei|
Quekaniji|barony|human|0|2;5||Yreth;Wypuquadu;Buvedapei;Kovumazei|
Yehusuqua|barony|human|1|3;8|Commons;Merchants|Yreth;Wypuquadu;Buvedapei;Kovumazei|
Denesika|duchy|human|0|2;13||Yreth;Wypuquadu|
Auwotezei|county|human|0|4;10||Yreth;Wypuquadu;Denesika|
Dopahika|barony|human|0|4;12||Yreth;Wypuquadu;Denesika;Auwotezei|
Dosikeso|barony|human|1|2;8||Yreth;Wypuquadu;Denesika;Auwotezei|
Wokiteza|barony|human|0|1;12||Yreth;Wypuquadu;Denesika;Auwotezei|
Hajutuka|county|human|0|5;10||Yreth;Wypuquadu;Denesika|
Aujomoka|barony|human|0|3;6||Yreth;Wypuquadu;Denesika;Hajutuka|
Mituhabu|barony|human|1|2;6||Yreth;Wypuquadu;Denesika;Hajutuka|
Queremila|barony|human|0|1;7||Yreth;Wypuquadu;Denesika;Hajutuka|
Rarusesa|county|human|0|1;9|Commons|Yreth;Wypuquadu;Denesika|
Kovunowo|barony|human|1|4;7|Commons;Merchants;Nobles;Martial|Yreth;Wypuquadu;Denesika;Rarusesa|
Nojulobei|barony|human|1|3;6||Yreth;Wypuquadu;Denesika;Rarusesa|
Wazewoqui|barony|human|0|1;4|Commons|Yreth;Wypuquadu;Denesika;Rarusesa|
Rivonoya|county|human|0|2;13||Yreth;Wypuquadu;Denesika|
Aeziyava|barony|human|0|4;6||Yreth;Wypuquadu;Denesika;Rivonoya|
Dupoquemu|barony|human|1|1;3|Commons;Merchants|Yreth;Wypuquadu;Denesika;Rivonoya|
Quiwozipa|barony|human|0|1;8||Yreth;Wypuquadu;Denesika;Rivonoya|
Xibovipeu|county|human|0|2;5||Yreth;Wypuquadu;Denesika|
Tomavaji|barony|human|1|3;4|Commons|Yreth;Wypuquadu;Denesika;Xibovipeu|
Wotajuwo|barony|human|0|4;8||Yreth;Wypuquadu;Denesika;Xibovipeu|
Duwemiqueo|duchy|human|0|3;4||Yreth;Wypuquadu|
Eyekusutei|county|human|0|3;15||Yreth;Wypuquadu;Duwemiqueo|
Quevulenei|barony|human|0|3;7||Yreth;Wypuquadu;Duwemiqueo;Eyekusutei|
Zurequohei|barony|human|0|1;4||Yreth;Wypuquadu;Duwemiqueo;Eyekusutei|
Kojoha|county|human|0|4;10||Yreth;Wypuquadu;Duwemiqueo|
Oanexanei|barony|human|0|3;9||Yreth;Wypuquadu;Duwemiqueo;Kojoha|
Quobosibea|barony|human|0|3;3||Yreth;Wypuquadu;Duwemiqueo;Kojoha|
Pobonaquei|county|human|0|1;8||Yreth;Wypuquadu;Duwemiqueo|
Eabebosa|barony|human|0|1;8||Yreth;Wypuquadu;Duwemiqueo;Pobonaquei|
Pukihoqua|barony|human|0|1;10||Yreth;Wypuquadu;Duwemiqueo;Pobonaquei|
Quiyokita|county|human|0|2;8||Yreth;Wypuquadu;Duwemiqueo|
Aekudama|barony|human|0|3;3||Yreth;Wypuquadu;Duwemiqueo;Quiyokita|
Ayahuvuri|barony|human|0|1;9||Yreth;Wypuquadu;Duwemiqueo;Quiyokita|
Jidemoveo|duchy|human|0|8;4||Yreth;Wypuquadu|
Eyewurileo|county|human|0|5;4||Yreth;Wypuquadu;Jidemoveo|
Quavukeyei|barony|human|0|2;9||Yreth;Wypuquadu;Jidemoveo;Eyewurileo|
Rokukokei|barony|human|0|4;4||Yreth;Wypuquadu;Jidemoveo;Eyewurileo|
Xavibequo|barony|human|0|4;4||Yreth;Wypuquadu;Jidemoveo;Eyewurileo|
Jepuseda|county|human|1|1;9||Yreth;Wypuquadu;Jidemoveo|
Dutijabi|barony|human|0|4;5|Commons|Yreth;Wypuquadu;Jidemoveo;Jepuseda|
Zujoxora|barony|human|0|1;6|Commons;Merchants|Yreth;Wypuquadu;Jidemoveo;Jepuseda|
Puruxuqua|county|human|0|6;8||Yreth;Wypuquadu;Jidemoveo|
Rizoviko|barony|human|0|2;8||Yreth;Wypuquadu;Jidemoveo;Puruxuqua|
Zokikasi|barony|human|0|4;8||Yreth;Wypuquadu;Jidemoveo;Puruxuqua|
Sojubeyei|county|human|0|3;12||Yreth;Wypuquadu;Jidemoveo|
Bequameta|barony|human|0|1;7||Yreth;Wypuquadu;Jidemoveo;Sojubeyei|
Mupovayi|barony|human|1|2;12||Yreth;Wypuquadu;Jidemoveo;Sojubeyei|
Navetiku|barony|human|0|4;6||Yreth;Wypuquadu;Jidemoveo;Sojubeyei|
Xuduquitei|county|human|0|4;9||Yreth;Wypuquadu;Jidemoveo|
Boyivukea|barony|human|0|1;4||Yreth;Wypuquadu;Jidemoveo;Xuduquitei|
Pokuyija|barony|human|0|4;2||Yreth;Wypuquadu;Jidemoveo;Xuduquitei|
Rikaxepeo|duchy|human|0|3;11||Yreth;Wypuquadu|
Dutupojei|county|human|0|6;12||Yreth;Wypuquadu;Rikaxepeo|
Pudebemo|barony|human|0|1;4||Yreth;Wypuquadu;Rikaxepeo;Dutupojei|
Ueremehi|barony|human|0|2;7||Yreth;Wypuquadu;Rikaxepeo;Dutupojei|
Ienoveka|county|human|0|5;11||Yreth;Wypuquadu;Rikaxepeo|
Buquiwuko|barony|human|0|2;8||Yreth;Wypuquadu;Rikaxepeo;Ienoveka|
Kapiyoyeu|barony|human|0|4;5||Yreth;Wypuquadu;Rikaxepeo;Ienoveka|
Vekayukei|duchy|human|1|6;9||Yreth;Wypuquadu|
Kimuvodea|county|human|1|1;8||Yreth;Wypuquadu;Vekayukei|
Jelovijeu|barony|human|1|3;11|Commons;Merchants|Yreth;Wypuquadu;Vekayukei;Kimuvodea|
Sawohedu|barony|human|1|3;12||Yreth;Wypuquadu;Vekayukei;Kimuvodea|
Zokineheu|barony|human|1|1;6|Commons;Merchants|Yreth;Wypuquadu;Vekayukei;Kimuvodea|
Zapozireu|county|human|0|6;9||Yreth;Wypuquadu;Vekayukei|
Kubevexi|barony|human|0|3;11||Yreth;Wypuquadu;Vekayukei;Zapozireu|
Sehuvusei|barony|human|0|2;11||Yreth;Wypuquadu;Vekayukei;Zapozireu|
Wixunaja|barony|human|0|1;10||Yreth;Wypuquadu;Vekayukei;Zapozireu|
Xiwewakeo|duchy|human|0|8;7||Yreth;Wypuquadu|
Auvosura|county|human|0|2;5||Yreth;Wypuquadu;Xiwewakeo|
Ravireteo|barony|human|0|4;11||Yreth;Wypuquadu;Xiwewakeo;Auvosura|
Revavuli|barony|human|0|3;3||Yreth;Wypuquadu;Xiwewakeo;Auvosura|
Haxojota|county|human|0|2;5||Yreth;Wypuquadu;Xiwewakeo|
Eovawejo|barony|human|1|2;6||Yreth;Wypuquadu;Xiwewakeo;Haxojota|
Pivubo|barony|human|0|1;2||Yreth;Wypuquadu;Xiwewakeo;Haxojota|
Muwuwileo|county|human|0|2;9||Yreth;Wypuquadu;Xiwewakeo|
Iojaxowa|barony|human|0|4;8||Yreth;Wypuquadu;Xiwewakeo;Muwuwileo|
Virequabu|barony|human|0|2;8||Yreth;Wypuquadu;Xiwewakeo;Muwuwileo|
Xyvuredu|grand duchy|human|0|8;16||Yreth|
Keseyabei|duchy|human|0|5;7||Yreth;Xyvuredu|
Ioburovea|county|human|0|5;9||Yreth;Xyvuredu;Keseyabei|
Rusurima|barony|human|0|4;7||Yreth;Xyvuredu;Keseyabei;Ioburovea|
Vurizeheo|barony|human|0|2;10||Yreth;Xyvuredu;Keseyabei;Ioburovea|
Zijemamo|barony|human|0|1;11||Yreth;Xyvuredu;Keseyabei;Ioburovea|
Lekumita|county|human|0|2;9||Yreth;Xyvuredu;Keseyabei|
Vizulezo|barony|human|0|3;8||Yreth;Xyvuredu;Keseyabei;Lekumita|
Zelaquaquo|barony|human|0|4;7||Yreth;Xyvuredu;Keseyabei;Lekumita|
Raroyuda|county|human|1|4;14|Commons;Merchants|Yreth;Xyvuredu;Keseyabei|
Jojubevei|barony|human|0|3;12|Commons;Merchants|Yreth;Xyvuredu;Keseyabei;Raroyuda|
Munujavo|barony|human|0|1;7|Commons;Merchants|Yreth;Xyvuredu;Keseyabei;Raroyuda|
Uarujiteo|county|human|0|2;9||Yreth;Xyvuredu;Keseyabei|
Aitizilo|barony|human|0|2;8||Yreth;Xyvuredu;Keseyabei;Uarujiteo|
Eahumada|barony|human|1|3;9||Yreth;Xyvuredu;Keseyabei;Uarujiteo|
Vonepeyei|duchy|human|0|3;20||Yreth;Xyvuredu|
Bujulajei|county|human|0|1;6||Yreth;Xyvuredu;Vonepeyei|
Aekayezi|barony|human|1|3;10||Yreth;Xyvuredu;Vonepeyei;Bujulajei|
Ayatamemi|barony|human|0|1;7||Yreth;Xyvuredu;Vonepeyei;Bujulajei|
Daxojira|barony|human|0|1;10||Yreth;Xyvuredu;Vonepeyei;Bujulajei|
Jivojepa|county|human|1|5;3|Commons;Merchants|Yreth;Xyvuredu;Vonepeyei|
Moquaquoyei|barony|human|0|2;11|Commons;Merchants|Yreth;Xyvuredu;Vonepeyei;Jivojepa|
Vipaquewo|barony|human|0|4;6|Commons;Merchants|Yreth;Xyvuredu;Vonepeyei;Jivojepa|
Xanevami|barony|human|0|3;11|Commons;Merchants|Yreth;Xyvuredu;Vonepeyei;Jivojepa|
Pawuyovei|county|human|0|1;5|Commons|Yreth;Xyvuredu;Vonepeyei|
Rebabuvei|barony|human|0|4;10|Commons|Yreth;Xyvuredu;Vonepeyei;Pawuyovei|
Tojinuda|barony|human|1|1;8||Yreth;Xyvuredu;Vonepeyei;Pawuyovei|
Vokavova|barony|human|1|2;6||Yreth;Xyvuredu;Vonepeyei;Pawuyovei|
Puvoteta|county|human|1|4;7||Yreth;Xyvuredu;Vonepeyei|
Oasivimeu|barony|human|1|4;7|Commons;Merchants|Yreth;Xyvuredu;Vonepeyei;Puvoteta|
Vaquamaja|barony|human|0|2;6||Yreth;Xyvuredu;Vonepeyei;Puvoteta|
Zedojako|barony|human|0|4;3||Yreth;Xyvuredu;Vonepeyei;Puvoteta|
Voludiwea|county|human|0|5;7||Yreth;Xyvuredu;Vonepeyei|
Jovekizo|barony|human|0|4;8||Yreth;Xyvuredu;Vonepeyei;Voludiwea|
Xuhokitu|barony|human|0|4;8||Yreth;Xyvuredu;Vonepeyei;Voludiwea|
Wejekobei|duchy|human|1|8;14||Yreth;Xyvuredu|
Toporeva|county|human|0|6;12||Yreth;Xyvuredu;Wejekobei|
Dirikomu|barony|human|0|1;9||Yreth;Xyvuredu;Wejekobei;Toporeva|
Jurebayo|barony|human|0|1;12||Yreth;Xyvuredu;Wejekobei;Toporeva|
Uobuzida|barony|human|0|2;10||Yreth;Xyvuredu;Wejekobei;Toporeva|
Xedonurei|county|human|0|5;2||Yreth;Xyvuredu;Wejekobei|
Jenutehu|barony|human|0|2;11||Yreth;Xyvuredu;Wejekobei;Xedonurei|
Lixawoveu|barony|human|0|2;9||Yreth;Xyvuredu;Wejekobei;Xedonurei|
Yevolojei|county|human|0|5;9|Commons|Yreth;Xyvuredu;Wejekobei|
Aexolawo|barony|human|0|4;2|Commons|Yreth;Xyvuredu;Wejekobei;Yevolojei|
Eujehura|barony|human|1|1;7|Commons;Merchants|Yreth;Xyvuredu;Wejekobei;Yevolojei|
Owoxexopei|barony|human|1|2;7|Commons;Merchants|Yreth;Xyvuredu;Wejekobei;Yevolojei|
Imperial Court of Yreth|imperial court|human|0|0;21|||
Vecile|kingdom|human|0|8;25|||
Vi Broneir|grand duchy|human|0|8;21||Vecile|
Xi Brancian|duchy|human|0|6;6||Vecile;Vi Broneir|
Li Gabaus|county|human|0|2;11||Vecile;Vi Broneir;Xi Brancian|
Ci Clancibon|barony|human|0|2;9||Vecile;Vi Broneir;Xi Brancian;Li Gabaus|
Ci Dyorbavant|barony|human|0|1;4||Vecile;Vi Broneir;Xi Brancian;Li Gabaus|
Li Granablant|county|human|0|2;3||Vecile;Vi Broneir;Xi Brancian|
Ci Duis|barony|human|0|3;5||Vecile;Vi Broneir;Xi Brancian;Li Granablant|
Ci Kanines|barony|human|0|2;11||Vecile;Vi Broneir;Xi Brancian;Li Granablant|
Ci Mudrius|barony|human|0|3;9||Vecile;Vi Broneir;Xi Brancian;Li Granablant|
Li Lores|county|human|0|3;10||Vecile;Vi Broneir;Xi Brancian|
Ci Londona|barony|human|0|2;7||Vecile;Vi Broneir;Xi Brancian;Li Lores|had a woman as it's first leader
Ci Mohores|barony|human|0|2;8||Vecile;Vi Broneir;Xi Brancian;Li Lores|
Ci Nerelant|barony|human|0|1;11||Vecile;Vi Broneir;Xi Brancian;Li Lores|
Li Malogis|county|human|0|5;8|Commons;Merchants|Vecile;Vi Broneir;Xi Brancian|
Ci Encan|barony|human|1|3;11|Commons;Merchants|Vecile;Vi Broneir;Xi Brancian;Li Malogis|
Ci Lyllake|barony|human|1|4;8|Commons;Merchants|Vecile;Vi Broneir;Xi Brancian;Li Malogis|
Xi Lorbged|duchy|human|0|5;18||Vecile;Vi Broneir|
Li Ballius|county|human|0|4;6||Vecile;Vi Broneir;Xi Lorbged|
Ci Melion|barony|human|0|4;8||Vecile;Vi Broneir;Xi Lorbged;Li Ballius|
Ci Mengles|barony|human|0|3;7||Vecile;Vi Broneir;Xi Lorbged;Li Ballius|
Ci Trese|barony|human|0|2;6||Vecile;Vi Broneir;Xi Lorbged;Li Ballius|
Li Serdran|county|human|0|6;14||Vecile;Vi Broneir;Xi Lorbged|
Ci Barjolan|barony|human|0|4;6||Vecile;Vi Broneir;Xi Lorbged;Li Serdran|
Ci Hauras|barony|human|0|2;3||Vecile;Vi Broneir;Xi Lorbged;Li Serdran|
Li Untant|county|human|0|5;11||Vecile;Vi Broneir;Xi Lorbged|
Ci Gwerleine|barony|human|0|4;6||Vecile;Vi Broneir;Xi Lorbged;Li Untant|had a woman as it's first leader
Ci Maires|barony|human|0|3;6||Vecile;Vi Broneir;Xi Lorbged;Li Untant|
Ci Tianses|barony|human|0|2;8||Vecile;Vi Broneir;Xi Lorbged;Li Untant|
Li Vedgeson|county|human|0|6;12||Vecile;Vi Broneir;Xi Lorbged|
Ci Guisone|barony|human|0|1;8||Vecile;Vi Broneir;Xi Lorbged;Li Vedgeson|
Ci Kaidirans|barony|human|1|2;11|Commons;Merchants;Nobles|Vecile;Vi Broneir;Xi Lorbged;Li Vedgeson|
Ci Rannanant|barony|human|1|4;7|Commons;Merchants;Nobles|Vecile;Vi Broneir;Xi Lorbged;Li Vedgeson|
Xi Orlas|duchy|human|1|4;7||Vecile;Vi Broneir|
Li Blivia|county|human|0|6;10||Vecile;Vi Broneir;Xi Orlas|had a woman as it's first leader
Ci Nastins|barony|human|0|3;7||Vecile;Vi Broneir;Xi Orlas;Li Blivia|
Ci Senes|barony|human|0|3;8||Vecile;Vi Broneir;Xi Orlas;Li Blivia|
Ci Vastriance|barony|human|0|4;12||Vecile;Vi Broneir;Xi Orlas;Li Blivia|
Li Ertor|county|human|1|6;12||Vecile;Vi Broneir;Xi Orlas|
Ci Gadyes|barony|human|1|4;8|Commons;Merchants;Nobles;Martial|Vecile;Vi Broneir;Xi Orlas;Li Ertor|had a woman as it's first leader
Ci Lience|barony|human|0|3;9|Commons|Vecile;Vi Broneir;Xi Orlas;Li Ertor|
Ci Madgain|barony|human|0|3;3|Commons|Vecile;Vi Broneir;Xi Orlas;Li Ertor|
Li Lyniane|county|human|0|3;7||Vecile;Vi Broneir;Xi Orlas|had a woman as it's first leader
Ci Barin|barony|human|0|1;5|Commons;Merchants|Vecile;Vi Broneir;Xi Orlas;Li Lyniane|
Ci Karsanwes|barony|human|0|4;6||Vecile;Vi Broneir;Xi Orlas;Li Lyniane|
Ci Malenidern|barony|human|0|2;10||Vecile;Vi Broneir;Xi Orlas;Li Lyniane|
Li Nene|county|human|1|6;10||Vecile;Vi Broneir;Xi Orlas|had a woman as it's first leader
Ci Floline|barony|human|0|3;7|Commons|Vecile;Vi Broneir;Xi Orlas;Li Nene|
Ci Naboart|barony|human|1|2;9|Commons;Merchants|Vecile;Vi Broneir;Xi Orlas;Li Nene|
Li Neran|county|human|1|3;9||Vecile;Vi Broneir;Xi Orlas|
Ci Clamere|barony|human|0|4;7|Commons|Vecile;Vi Broneir;Xi Orlas;Li Neran|
Ci Guincanet|barony|human|0|3;9|Commons|Vecile;Vi Broneir;Xi Orlas;Li Neran|
Ci Pinnaine|barony|human|0|2;10|Commons|Vecile;Vi Broneir;Xi Orlas;Li Neran|
Xi Pagnete|duchy|human|0|8;12||Vecile;Vi Broneir|
Li Brifadin|county|human|1|1;8||Vecile;Vi Broneir;Xi Pagnete|
Ci Ganius|barony|human|1|4;8|Commons;Merchants|Vecile;Vi Broneir;Xi Pagnete;Li Brifadin|
Ci Ulfelade|barony|human|0|1;11|Commons|Vecile;Vi Broneir;Xi Pagnete;Li Brifadin|
Li Hervi|county|human|0|3;13|Commons|Vecile;Vi Broneir;Xi Pagnete|
Ci Blirtias|barony|human|0|2;6|Commons;Merchants|Vecile;Vi Broneir;Xi Pagnete;Li Hervi|
Ci Daragus|barony|human|0|3;8|Commons|Vecile;Vi Broneir;Xi Pagnete;Li Hervi|
Ci Heweneus|barony|human|1|1;6|Commons;Merchants|Vecile;Vi Broneir;Xi Pagnete;Li Hervi|
Li Lese|county|human|1|3;4||Vecile;Vi Broneir;Xi Pagnete|had a woman as it's first leader
Ci Dironeras|barony|human|0|4;7|Commons|Vecile;Vi Broneir;Xi Pagnete;Li Lese|
Ci Milidon|barony|human|0|2;4|Commons;Merchants|Vecile;Vi Broneir;Xi Pagnete;Li Lese|
Ci Nynabwy|barony|human|0|3;7|Commons|Vecile;Vi Broneir;Xi Pagnete;Li Lese|
Li Novelain|county|human|0|4;12||Vecile;Vi Broneir;Xi Pagnete|
Ci Arned|barony|human|0|4;8||Vecile;Vi Broneir;Xi Pagnete;Li Novelain|
Ci Ones|barony|human|0|2;2||Vecile;Vi Broneir;Xi Pagnete;Li Novelain|
Li Palamnan|county|human|0|6;11||Vecile;Vi Broneir;Xi Pagnete|
Ci Mortiana|barony|human|0|1;8||Vecile;Vi Broneir;Xi Pagnete;Li Palamnan|had a woman as it's first leader
Ci Olius|barony|human|0|3;10||Vecile;Vi Broneir;Xi Pagnete;Li Palamnan|
Xi Serralis|duchy|human|0|2;20|Commons|Vecile;Vi Broneir|
Li Canciman|county|human|0|1;7|Commons;Merchants|Vecile;Vi Broneir;Xi Serralis|
Ci Bellyr|barony|human|1|3;7|Commons;Merchants|Vecile;Vi Broneir;Xi Serralis;Li Canciman|
Ci Moncienan|barony|human|1|4;9|Commons;Merchants|Vecile;Vi Broneir;Xi Serralis;Li Canciman|
Li Rilron|county|human|1|2;15||Vecile;Vi Broneir;Xi Serralis|
Ci Giddina|barony|human|0|3;8|Commons|Vecile;Vi Broneir;Xi Serralis;Li Rilron|had a woman as it's first leader
Ci Mastalet|barony|human|0|4;8|Commons|Vecile;Vi Broneir;Xi Serralis;Li Rilron|
Li Unius|county|human|0|5;7|Commons|Vecile;Vi Broneir;Xi Serralis|
Ci Golahins|barony|human|0|3;2|Commons|Vecile;Vi Broneir;Xi Serralis;Li Unius|
Ci Luraison|barony|human|1|3;4|Commons;Merchants|Vecile;Vi Broneir;Xi Serralis;Li Unius|
Vi Eletan|grand duchy|human|0|8;19||Vecile|
Xi Benaret|duchy|human|1|6;14||Vecile;Vi Eletan|
Li Celain|county|human|0|5;6|Commons|Vecile;Vi Eletan;Xi Benaret|
Ci Garalin|barony|human|0|1;7|Commons;Merchants|Vecile;Vi Eletan;Xi Benaret;Li Celain|
Ci Lalonan|barony|human|1|2;11|Commons;Merchants|Vecile;Vi Eletan;Xi Benaret;Li Celain|
Li Edyemrese|county|human|0|6;10|Commons|Vecile;Vi Eletan;Xi Benaret|
Ci Bronius|barony|human|0|2;9|Commons|Vecile;Vi Eletan;Xi Benaret;Li Edyemrese|
